id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,availability_365
45263913,6111974,Rianne,De Pijp - Rivierenbuurt,52.35372,4.89213,Entire home/apt,160,0
45280010,323946609,Erwin,De Pijp - Rivierenbuurt,52.35431,4.8985199999999995,Private room,200,12
45306159,310642785,Claudia-Sofie,Westerpark,52.39484,4.87775,Private room,101,19
45310935,366235174,Martin,IJburg - Zeeburgereiland,52.369890000000005,4.97916,Private room,85,217
45311452,25795617,Simon,Westerpark,52.3793,4.87599,Entire home/apt,118,18
45314111,10389086,Edson,Centrum-West,52.38077,4.8945,Private room,91,332
45327372,14597928,Ivo,De Baarsjes - Oud-West,52.36261,4.86116,Entire home/apt,207,6
45354141,354532008,Hotel,Centrum-West,52.36609,4.88205,Private room,80,134
45357811,5667266,Omer,Oostelijk Havengebied - Indische Buurt,52.35973,4.93426,Private room,60,0
45364807,237371423,Conscious Hotel Westerpark,Westerpark,52.38738,4.8762,Private room,98,353
45366221,120569848,Georgios,Slotervaart,52.361509999999996,4.84283,Private room,52,0
45372746,363404652,Conscious Hotel The Tire Station,De Baarsjes - Oud-West,52.35665,4.85461,Private room,77,364
45376005,17229682,Tim,Oud-Oost,52.35837,4.91004,Entire home/apt,189,15
45377012,325145663,Reservations,Slotervaart,52.34732,4.8309,Private room,336,336
45377039,325145663,Reservations,De Aker - Nieuw Sloten,52.34553,4.83014,Private room,76,331
45377198,325145663,Reservations,Slotervaart,52.3469,4.83133,Private room,86,363
45377781,325145663,Reservations,Slotervaart,52.34773,4.83009,Private room,131,365
45377802,325145663,Reservations,Slotervaart,52.34702,4.83143,Private room,136,365
45394197,367055105,Ingrid,Noord-West,52.400240000000004,4.92208,Entire home/apt,144,131
45429116,363404652,Conscious Hotel The Tire Station,Zuid,52.356429999999996,4.8557,Private room,97,365
45457698,239030156,Rene,Oostelijk Havengebied - Indische Buurt,52.365790000000004,4.935230000000001,Private room,100,0
45461175,367777006,Kevin,Oud-Oost,52.36076,4.924980000000001,Entire home/apt,421,174
45463326,367808546,Galanti,Centrum-Oost,52.35998,4.89264,Private room,79,88
45464344,367808546,Galanti,Centrum-Oost,52.36166,4.891380000000001,Private room,79,87
45464448,367808546,Galanti,Centrum-Oost,52.35991,4.89047,Private room,93,100
45464812,79058909,Jan,De Baarsjes - Oud-West,52.369919,4.857575,Entire home/apt,135,184
45465056,314064340,Mike,Oud-Noord,52.38293,4.913880000000001,Private room,167,142
45478851,367980459,The Delphi,Zuid,52.35046,4.8768400000000005,Hotel room,0,0
45488821,12951957,Cees,Centrum-Oost,52.370909999999995,4.9069400000000005,Private room,180,199
45525551,367471411,Prestige Hotel,Zuid,52.35937,4.88192,Private room,96,69
45525638,367471411,Prestige Hotel,Zuid,52.35929,4.8825,Private room,119,69
45525740,367471411,Prestige Hotel,Zuid,52.359140000000004,4.882280000000001,Private room,131,69
45539425,243878598,Bunk,Oud-Noord,52.3881,4.91438,Shared room,38,280
45539466,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,68,280
45539504,243878598,Bunk,Oud-Noord,52.3881,4.91438,Shared room,56,280
45539565,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,88,280
45539609,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,152,268
45539647,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,133,280
45539684,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,73,280
45539735,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,103,280
45539791,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,163,280
45539834,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,111,279
45539870,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,190,270
45539926,243878598,Bunk,Oud-Noord,52.3881,4.91438,Private room,152,261
45586950,369191693,The Hendrick'S Hotel,Centrum-Oost,52.37236,4.90693,Private room,205,344
45588996,19943613,Floris,Centrum-West,52.36873,4.88857,Entire home/apt,180,0
45589408,369191693,The Hendrick'S Hotel,Centrum-Oost,52.3747,4.90634,Private room,192,350
45589540,369191693,The Hendrick'S Hotel,Centrum-Oost,52.37378,4.90505,Private room,187,337
45589621,369191693,The Hendrick'S Hotel,Centrum-Oost,52.372479999999996,4.90522,Private room,164,358
45589687,369191693,The Hendrick'S Hotel,Centrum-Oost,52.37447,4.90719,Private room,175,359
45589752,369191693,The Hendrick'S Hotel,Centrum-Oost,52.37421,4.90672,Private room,205,322
45589826,369191693,The Hendrick'S Hotel,Centrum-Oost,52.374309999999994,4.90538,Private room,262,326
45589926,369191693,The Hendrick'S Hotel,Centrum-Oost,52.37425,4.90723,Private room,197,315
45591405,368947992,Nelson,Centrum-West,52.37007,4.8756699999999995,Private room,249,114
45593197,202960796,Etienne,Oostelijk Havengebied - Indische Buurt,52.37003,4.94552,Private room,109,131
45600909,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36695,4.860180000000001,Private room,117,318
45604459,4262916,Marga,Noord-West,52.41093,4.90415,Entire home/apt,500,261
45615057,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36526,4.8596900000000005,Private room,68,290
45615193,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.3673,4.85959,Private room,66,359
45615277,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36735,4.86146,Private room,68,331
45615306,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36565,4.8615699999999995,Private room,86,343
45615322,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36541,4.8592,Private room,68,349
45635875,39131626,Miquel,Oud-Oost,52.35922,4.92579,Entire home/apt,98,0
45646002,369786243,Paula,De Pijp - Rivierenbuurt,52.35533,4.890630000000001,Private room,75,82
45646849,369786243,Paula,De Pijp - Rivierenbuurt,52.35512,4.88909,Private room,81,99
45681269,16849504,Jochum,Geuzenveld - Slotermeer,52.38388,4.78787,Entire home/apt,104,305
45695711,367808546,Galanti,Centrum-Oost,52.36137,4.89237,Private room,103,101
45744936,367808546,Galanti,Centrum-Oost,52.361470000000004,4.89102,Private room,115,86
45747871,29403408,Fullmoon Garden Suite,Centrum-West,52.37115,4.88488,Private room,107,16
45763935,961670,Lisa,Westerpark,52.39038,4.8819099999999995,Entire home/apt,35,0
45822528,77679547,Jeroen,Centrum-Oost,52.372279999999996,4.9238800000000005,Entire home/apt,102,0
45822978,14975175,Laura,De Aker - Nieuw Sloten,52.342,4.80547,Entire home/apt,70,2
45836872,241644101,Wittenberg,Centrum-Oost,52.36558,4.91107,Entire home/apt,204,356
45838899,371306711,Rosalias Menagerie,Centrum-West,52.37195,4.898,Private room,124,337
45841645,371306711,Rosalias Menagerie,Centrum-West,52.37257,4.89996,Private room,109,336
45859773,371786608,Ruben,Noord-West,52.416000000000004,4.885330000000001,Entire home/apt,150,110
45889758,372015241,Ecomama,Centrum-Oost,52.37059,4.90639,Private room,83,0
45891001,312020333,Johnny,Centrum-West,52.376020000000004,4.897,Entire home/apt,540,336
45932611,17562000,Jorge,De Baarsjes - Oud-West,52.36318,4.85602,Entire home/apt,150,4
45966716,372630511,Marcel,Oud-Noord,52.38665,4.9230599999999995,Private room,67,76
45970132,372144331,Wanderlustsolutionsrl,Centrum-West,52.37815,4.89731,Entire home/apt,77,0
45981721,372015241,Ecomama,Centrum-Oost,52.36936,4.905880000000001,Private room,128,0
45982109,372015241,Ecomama,Centrum-Oost,52.37057,4.90594,Private room,151,0
45982523,372015241,Ecomama,Centrum-Oost,52.370909999999995,4.90566,Private room,75,0
45984801,372762144,Bart,Westerpark,52.38923,4.88426,Entire home/apt,150,365
45985252,372765497,Nikolay,Centrum-West,52.371340000000004,4.8960300000000005,Private room,155,99
45998980,372015241,Ecomama,Centrum-Oost,52.36923,4.90604,Private room,264,0
45999354,372015241,Ecomama,Centrum-Oost,52.37008,4.907780000000001,Private room,160,0
46047915,51931481,Allard,Oud-Oost,52.35637,4.9183900000000005,Entire home/apt,200,118
46099380,372144331,Wanderlustsolutionsrl,Centrum-West,52.3752,4.89279,Private room,38,0
46115777,2028878,James,Centrum-West,52.36765,4.88049,Entire home/apt,70,1
46135236,218582446,YAYS Amsterdam Maritime,Centrum-Oost,52.36723,4.92285,Entire home/apt,213,365
46136282,188162979,I,De Pijp - Rivierenbuurt,52.35027,4.89171,Entire home/apt,120,112
46159688,363479394,Jesse,De Pijp - Rivierenbuurt,52.35222,4.89184,Entire home/apt,225,0
46184998,15988854,Jean Paul,IJburg - Zeeburgereiland,52.34328,5.00975,Entire home/apt,455,134
46254494,222348949,Yaël,Centrum-West,52.366690000000006,4.8842300000000005,Private room,83,362
46293762,74020496,Willem,Centrum-West,52.36821,4.88274,Private room,269,45
46327995,67194840,Xandra,IJburg - Zeeburgereiland,52.355920000000005,4.9983699999999995,Private room,76,231
46345724,375101204,Dennis & Mayra,Oud-Oost,52.36286,4.91999,Private room,76,250
46346104,375103437,Dick & Fleur,Oud-Oost,52.36052,4.90946,Private room,60,354
46346167,375103437,Dick & Fleur,Centrum-Oost,52.3609,4.90943,Private room,60,341
46346561,375106479,Jessica,Centrum-West,52.37043,4.8902,Private room,54,344
46346815,375109131,Jasper,Centrum-West,52.36681,4.886019999999999,Private room,59,361
46347062,375110745,Aurély,Centrum-West,52.36707,4.8856,Private room,79,359
46347242,375112674,Taylor,Centrum-West,52.36605,4.88405,Private room,54,353
46347644,375115784,Niels And Lena,Centrum-West,52.36605,4.88591,Private room,61,351
46347796,375115784,Niels And Lena,Centrum-West,52.36772,4.88426,Private room,56,352
46348037,375118891,Rob & Anouk,Centrum-West,52.36722,4.89531,Private room,61,361
46348181,375118891,Rob & Anouk,Centrum-West,52.367290000000004,4.8939,Private room,61,359
46368959,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36571,4.86067,Private room,86,341
46369075,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36698,4.858569999999999,Private room,117,307
46369170,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.366659999999996,4.858630000000001,Private room,68,352
46369237,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36508,4.86037,Private room,68,340
46369286,14574533,Hotel Not Hotel,De Baarsjes - Oud-West,52.36574,4.86059,Private room,68,295
46372252,142007544,Martin,De Pijp - Rivierenbuurt,52.34995,4.89352,Private room,50,25
46374246,46691672,Eva & Kobe,Centrum-Oost,52.36397,4.91033,Private room,161,21
46389970,37004625,Liezl,De Pijp - Rivierenbuurt,52.349470000000004,4.88834,Entire home/apt,85,3
46478635,375961673,Cityden,Bos en Lommer,52.375679999999996,4.84558,Entire home/apt,151,365
46498605,8006324,Helene,Bos en Lommer,52.3751,4.85743,Entire home/apt,125,52
46502181,5619022,Larissa,Centrum-Oost,52.374283,4.901814,Private room,127,150
46502425,376109674,Conscious Hotel Vondelpark,Zuid,52.35685,4.85693,Private room,83,364
46521450,376109674,Conscious Hotel Vondelpark,De Baarsjes - Oud-West,52.357,4.85619,Private room,83,365
46545446,376398231,Armand,Oud-Oost,52.35559,4.92788,Private room,50,70
46561482,12524898,Clementine,De Baarsjes - Oud-West,52.36045,4.8653699999999995,Entire home/apt,160,0
46591961,375961673,Cityden,Bos en Lommer,52.37599,4.84512,Entire home/apt,111,352
46591985,375961673,Cityden,Bos en Lommer,52.37795,4.84358,Entire home/apt,118,365
46592004,375961673,Cityden,Bos en Lommer,52.37575,4.84523,Entire home/apt,163,363
46592046,375961673,Cityden,Bos en Lommer,52.37636,4.84356,Entire home/apt,183,360
46592073,375961673,Cityden,Bos en Lommer,52.3758,4.84539,Entire home/apt,187,365
46592126,375961673,Cityden,Bos en Lommer,52.37775,4.84565,Entire home/apt,236,358
46592145,375961673,Cityden,Bos en Lommer,52.37751,4.84541,Entire home/apt,333,360
46592190,375961673,Cityden,Bos en Lommer,52.37766,4.845280000000001,Entire home/apt,442,333
46607274,613779,Silvana,De Baarsjes - Oud-West,52.36528,4.86515,Entire home/apt,165,93
46635056,7012495,Menno,Centrum-Oost,52.36084,4.89542,Entire home/apt,395,154
46668387,19853377,Charlotte,De Baarsjes - Oud-West,52.36347,4.85421,Entire home/apt,400,365
46701805,45875453,Tony,Centrum-West,52.38289,4.88431,Entire home/apt,130,0
46705624,377488821,Steven,De Baarsjes - Oud-West,52.36722,4.87121,Entire home/apt,200,218
46718762,27931139,Robin,Noord-West,52.42167,4.89633,Entire home/apt,120,167
46770602,613779,Silvana,De Baarsjes - Oud-West,52.36678,4.86705,Entire home/apt,175,93
46773729,17230735,Madee,Westerpark,52.37424,4.86848,Entire home/apt,150,63
46796165,28807747,Benjamin,Westerpark,52.38345,4.87819,Entire home/apt,150,0
46862829,7214692,Evgenia,De Baarsjes - Oud-West,52.367259999999995,4.87591,Entire home/apt,129,0
46911121,20911211,Balthasar,De Pijp - Rivierenbuurt,52.35628,4.9038900000000005,Entire home/apt,400,22
46953753,379498141,Lisa,Centrum-Oost,52.36104,4.8936,Private room,84,164
47017355,30890942,Zoku Amsterdam,Centrum-Oost,52.36487,4.90745,Entire home/apt,169,266
47017385,30890942,Zoku Amsterdam,Centrum-Oost,52.36315,4.90749,Entire home/apt,142,268
47110768,380676508,Sircle,De Pijp - Rivierenbuurt,52.35558485288538,4.8870719707170975,Hotel room,0,0
47130044,48796661,Hilde,Westerpark,52.38446,4.87368,Entire home/apt,80,0
47192378,156881255,Ruby,Slotervaart,52.3671,4.83925,Private room,99,57
47352181,21167882,Pauline,Westerpark,52.39431,4.8777099999999995,Entire home/apt,107,270
47371801,372144331,Wanderlustsolutionsrl,Centrum-West,52.37567,4.89436,Entire home/apt,46,0
47404893,382681673,Pauline,Centrum-Oost,52.37447,4.9059099999999995,Private room,234,365
47416878,10492777,Niels,Oud-Oost,52.36141,4.92535,Entire home/apt,275,83
47434446,711896,La Bella,Gaasperdam - Driemond,52.305679999999995,4.97764,Private room,55,363
47466396,383148214,Bells Boutique Hotel,De Pijp - Rivierenbuurt,52.358129999999996,4.90221,Private room,67,353
47466532,383148214,Bells Boutique Hotel,De Pijp - Rivierenbuurt,52.358129999999996,4.90221,Private room,51,354
47466930,383148214,Bells Boutique Hotel,De Pijp - Rivierenbuurt,52.358129999999996,4.90221,Private room,51,361
47467155,383148214,Bells Boutique Hotel,De Pijp - Rivierenbuurt,52.358129999999996,4.90221,Private room,49,347
47467221,383148214,Bells Boutique Hotel,De Pijp - Rivierenbuurt,52.358129999999996,4.90221,Private room,63,347
47467296,383148214,Bells Boutique Hotel,De Pijp - Rivierenbuurt,52.358129999999996,4.90221,Private room,54,353
47467379,383148214,Bells Boutique Hotel,De Pijp - Rivierenbuurt,52.358129999999996,4.90221,Private room,51,353
47467474,383148214,Bells Boutique Hotel,De Pijp - Rivierenbuurt,52.358129999999996,4.90221,Private room,46,360
47467526,383148214,Bells Boutique Hotel,De Pijp - Rivierenbuurt,52.358129999999996,4.90221,Private room,51,329
47469046,888543,Jeff,Noord-Oost,52.40606,4.93459,Entire home/apt,299,185
47469158,96426339,Minus,De Baarsjes - Oud-West,52.36267,4.8616,Entire home/apt,275,363
47504102,229196646,Amsterdam Oosterpark By YAYS,Oud-Oost,52.35922,4.92539,Entire home/apt,177,298
47573141,30890942,Zoku Amsterdam,Centrum-Oost,52.363820000000004,4.90679,Entire home/apt,138,249
47573699,30890942,Zoku Amsterdam,Centrum-Oost,52.36315,4.90779,Entire home/apt,158,267
47709909,21167882,Pauline,Westerpark,52.39448,4.87629,Entire home/apt,123,291
47728246,5796250,Remco,Centrum-West,52.38289,4.88623,Entire home/apt,110,82
47810062,363090124,Reservations,Zuid,52.351859999999995,4.88431,Private room,149,328
47810074,363090124,Reservations,Zuid,52.35371,4.88281,Private room,189,330
47810090,363090124,Reservations,Zuid,52.35188,4.88341,Private room,229,330
47811447,19892519,Daphne,Westerpark,52.38472,4.87136,Entire home/apt,129,141
47839531,384332610,Residences Centre Area,Centrum-Oost,52.36479,4.90458,Entire home/apt,209,43
47854439,353565632,Hotel,Centrum-Oost,52.36712,4.9103,Private room,250,62
47882460,246190166,Cityden Museum Square,Zuid,52.354729999999996,4.8824,Entire home/apt,182,322
47898920,353565632,Hotel,Centrum-Oost,52.36566,4.89344,Private room,250,62
47899171,3899684,City Apartments Amsterdam,Centrum-Oost,52.361313,4.898549,Private room,140,16
47917082,510526,Tuhami,Centrum-West,52.37245,4.88869,Private room,166,111
47930968,353565632,Hotel,Centrum-West,52.36776,4.89424,Private room,250,62
47989069,384332610,Residences Centre Area,Centrum-Oost,52.36334,4.90489,Entire home/apt,143,22
48004432,384333380,Residences Canal Area,Centrum-West,52.366820000000004,4.88388,Entire home/apt,198,147
48004711,384333380,Residences Canal Area,Centrum-West,52.36893,4.88469,Entire home/apt,340,171
48004848,384333002,Residences Jordan 9 Streets,Centrum-West,52.369640000000004,4.88023,Entire home/apt,155,208
48004872,384333002,Residences Jordan 9 Streets,Centrum-West,52.3789,4.883780000000001,Entire home/apt,188,241
48004925,384333002,Residences Jordan 9 Streets,Centrum-West,52.371179999999995,4.88286,Entire home/apt,340,291
48005004,385072437,Residences Museum District,Zuid,52.36155,4.8806400000000005,Entire home/apt,176,282
48005026,385072437,Residences Museum District,Zuid,52.35849,4.87904,Entire home/apt,176,312
48005116,384333200,Residences Rijksmuseum,De Pijp - Rivierenbuurt,52.35712,4.89098,Entire home/apt,361,268
48008046,384333200,Residences Rijksmuseum,De Pijp - Rivierenbuurt,52.357079999999996,4.89113,Entire home/apt,143,255
48008092,384333200,Residences Rijksmuseum,De Pijp - Rivierenbuurt,52.3559,4.889480000000001,Entire home/apt,165,252
48008123,384333200,Residences Rijksmuseum,De Pijp - Rivierenbuurt,52.35775,4.88945,Entire home/apt,198,241
48008144,384333200,Residences Rijksmuseum,De Pijp - Rivierenbuurt,52.35712,4.89091,Entire home/apt,198,268
48026397,10943496,Aafke,IJburg - Zeeburgereiland,52.35524,4.9956,Entire home/apt,210,160
48028679,387165166,Linda,Centrum-West,52.38632,4.89,Private room,145,353
48037887,384332098,Residences Old South,De Pijp - Rivierenbuurt,52.35817,4.90069,Entire home/apt,187,269
48037901,384332098,Residences Old South,De Pijp - Rivierenbuurt,52.35797,4.900919999999999,Entire home/apt,143,233
48037915,384332098,Residences Old South,De Pijp - Rivierenbuurt,52.3584,4.90281,Entire home/apt,318,315
48065391,39311596,Remco,Centrum-Oost,52.36103,4.90329,Entire home/apt,250,52
48066023,50268303,Nicolai,De Pijp - Rivierenbuurt,52.3549,4.90074,Entire home/apt,102,0
48127625,369227379,Sircle,Zuid,52.3601,4.8819300000000005,Private room,134,65
48127633,369227379,Sircle,Zuid,52.3601,4.8819300000000005,Private room,167,65
48127644,369227379,Sircle,Zuid,52.3601,4.8819300000000005,Private room,134,65
48127657,369227379,Sircle,Zuid,52.3601,4.8819300000000005,Private room,167,65
48127663,369227379,Sircle,Zuid,52.3601,4.8819300000000005,Private room,208,65
48127669,369227379,Sircle,Zuid,52.3601,4.8819300000000005,Private room,135,65
48127714,373013820,Sircle,Centrum-West,52.37888,4.89217,Private room,271,0
48127716,373013820,Sircle,Centrum-West,52.37888,4.89217,Private room,211,0
48127717,373013820,Sircle,Centrum-West,52.37888,4.89217,Hotel room,181,0
48127726,373013820,Sircle,Centrum-West,52.37888,4.89217,Private room,161,0
48127732,373013820,Sircle,Centrum-West,52.37888,4.89217,Hotel room,171,0
48132257,35610446,Perla,Westerpark,52.39731,4.88375,Entire home/apt,100,5
48195482,1529506,Emilia,Oud-Noord,52.397009999999995,4.9164900000000005,Entire home/apt,80,0
48202921,3058379,Lyle,Bos en Lommer,52.37628,4.8604,Entire home/apt,185,88
48220980,510526,Tuhami,Centrum-West,52.36744,4.88839,Private room,148,120
48305619,176320082,Enrico / Samuel / Andy,Centrum-Oost,52.371140000000004,4.90139,Private room,40,359
48306436,93989616,Jan-Bas,Centrum-West,52.374970000000005,4.881130000000001,Private room,130,157
48342858,87454990,Jacob,Noord-West,52.41049,4.9066,Entire home/apt,330,213
48362375,19846505,Familie,De Baarsjes - Oud-West,52.36104,4.8749199999999995,Entire home/apt,397,0
48514864,75415761,Iris,Noord-Oost,52.385290000000005,4.95495,Private room,117,365
48517082,11724679,Sonja,IJburg - Zeeburgereiland,52.35385,4.99297,Entire home/apt,500,0
48559369,391791658,Betty,Centrum-Oost,52.36272,4.89931,Private room,105,351
48567496,7689361,Noortje,Westerpark,52.37389,4.87324,Entire home/apt,107,17
48579568,391929878,Bar,Centrum-West,52.37722,4.8886400000000005,Private room,135,268
48583776,43473439,Karl,Westerpark,52.380790000000005,4.87371,Entire home/apt,133,0
48585578,391929878,Bar,Centrum-West,52.378409999999995,4.88983,Private room,111,278
48598128,391929878,Bar,Watergraafsmeer,52.35083,4.919230000000001,Private room,176,326
48620851,392225507,Hans,Buitenveldert - Zuidas,52.32627,4.8646199999999995,Private room,105,0
48635632,392339388,Jasper,Slotervaart,52.34968,4.8303400000000005,Private room,125,365
48636182,1297642,Pim,Geuzenveld - Slotermeer,52.37611,4.82074,Entire home/apt,85,2
48668767,391929878,Bar,Watergraafsmeer,52.35217,4.921530000000001,Private room,166,345
48668901,391929878,Bar,Watergraafsmeer,52.352,4.92119,Private room,166,349
48668956,391929878,Bar,Watergraafsmeer,52.35031,4.91938,Private room,176,333
48677419,12584934,Marit,Zuid,52.35273,4.84649,Entire home/apt,100,0
48708182,107863257,Jakub,Oostelijk Havengebied - Indische Buurt,52.36443,4.93467,Entire home/apt,131,11
48714757,40965630,Răzvan,Oud-Oost,52.355909999999994,4.918130000000001,Entire home/apt,175,0
48778366,87948506,Dinah,Bijlmer-Oost,52.32806,4.97717,Entire home/apt,60,2
48808962,24331828,Azam,De Pijp - Rivierenbuurt,52.35089,4.89182,Entire home/apt,150,15
48818438,654993,Anne,De Baarsjes - Oud-West,52.37231,4.857480000000001,Private room,95,69
48841483,141658613,Rene,Centrum-West,52.37532,4.88951,Entire home/apt,275,171
48842752,141658613,Rene,Centrum-Oost,52.359429999999996,4.89156,Private room,101,174
48842950,141658613,Rene,Centrum-Oost,52.35935,4.89273,Private room,101,128
48875301,141658613,Rene,Centrum-West,52.377340000000004,4.89083,Entire home/apt,275,221
48875679,26857796,Sophie,Bos en Lommer,52.37635,4.86062,Entire home/apt,99,0
48935523,103023330,Lorin,De Baarsjes - Oud-West,52.37435,4.86281,Entire home/apt,190,360
48945665,8862907,Noortje,De Pijp - Rivierenbuurt,52.34487,4.89883,Entire home/apt,136,3
48949401,21167882,Pauline,Westerpark,52.39448,4.87636,Entire home/apt,114,290
48949415,21167882,Pauline,Westerpark,52.39403,4.87741,Entire home/apt,126,297
48985114,7463798,Daan,Westerpark,52.37661,4.87386,Entire home/apt,300,0
48985640,167179768,Christoffel,Westerpark,52.3807,4.87039,Entire home/apt,75,181
49008373,245570474,Daan,Oud-Noord,52.39203,4.93104,Private room,125,242
49042011,5972379,Saida And Tom,De Pijp - Rivierenbuurt,52.35373,4.88715,Entire home/apt,85,70
49048078,28094112,Giorgia,Bos en Lommer,52.38196,4.83996,Shared room,202,64
49051217,47241656,Yannick,Centrum-Oost,52.36593,4.9004199999999996,Entire home/apt,449,98
49051706,395599905,Guiseppe,Slotervaart,52.36208,4.84491,Private room,55,292
49052116,395599905,Guiseppe,Slotervaart,52.36374,4.84491,Private room,55,309
49052224,7933602,Yulia,Noord-Oost,52.40286,4.9295,Entire home/apt,470,0
49067950,21511958,Bernadette,Bos en Lommer,52.38008,4.84625,Entire home/apt,110,0
49085366,395882585,Lucas,Centrum-West,52.3722,4.89926,Private room,64,345
49089176,68481315,Julia,De Pijp - Rivierenbuurt,52.35416,4.887,Entire home/apt,150,249
49101225,23204045,Nick,Oud-Oost,52.35572,4.9244,Private room,114,169
49119460,37752619,Joost,Centrum-West,52.37466,4.88055,Entire home/apt,173,14
49120098,6478619,Lucas,Noord-Oost,52.39026,4.99454,Entire home/apt,250,42
49128594,5972379,Saida And Tom,De Pijp - Rivierenbuurt,52.35365,4.8873,Entire home/apt,85,189
49156450,13107539,Phoebe,De Baarsjes - Oud-West,52.36056,4.85429,Entire home/apt,100,19
49161472,48311659,Natasha,Buitenveldert - Zuidas,52.34257,4.86301,Entire home/apt,150,293
49165343,357846211,Julian,Watergraafsmeer,52.3403,4.91933,Entire home/apt,99,69
49174280,106715174,Christian,De Baarsjes - Oud-West,52.36325,4.8577900000000005,Private room,50,0
49193866,59732296,Stephanie,De Pijp - Rivierenbuurt,52.34628,4.89896,Entire home/apt,165,0
49201783,13641293,François,Zuid,52.35655,4.8865099999999995,Entire home/apt,70,358
49207726,163704919,Helena,Centrum-Oost,52.362278,4.892759,Private room,125,324
49257338,397380186,Nemi,Centrum-West,52.372209999999995,4.8772199999999994,Entire home/apt,175,0
49264765,10222826,Bas,Watergraafsmeer,52.35311,4.925669999999999,Entire home/apt,160,7
49315618,15923462,Monique & Jip,De Pijp - Rivierenbuurt,52.355909999999994,4.90014,Private room,75,214
49318854,71272798,Marit,Noord-West,52.41704,4.90011,Entire home/apt,135,0
49342367,48515070,Keri,De Baarsjes - Oud-West,52.36633,4.85715,Entire home/apt,59,21
49357760,94061886,Amina,Zuid,52.354009999999995,4.8652,Entire home/apt,225,1
49360827,18888088,Gabriele,Geuzenveld - Slotermeer,52.38446,4.83814,Entire home/apt,195,266
49364659,26917676,Lars,De Baarsjes - Oud-West,52.37112,4.873,Entire home/apt,150,0
49375834,398261845,Singel,Centrum-West,52.37676,4.89456,Private room,87,341
49380261,46691672,Eva & Kobe,Oud-Noord,52.398655,4.905442,Entire home/apt,500,59
49410432,34907460,Jonathan,Centrum-West,52.37173,4.883290000000001,Entire home/apt,120,0
49434019,9162708,Amandine,De Baarsjes - Oud-West,52.359609999999996,4.85846,Entire home/apt,200,0
49466684,366607134,Sonder (Amsterdam),Zuid,52.35987,4.8787400000000005,Private room,73,365
49473308,398261845,Singel,Centrum-West,52.37876,4.8926300000000005,Private room,92,365
49473443,399011671,Simone,IJburg - Zeeburgereiland,52.353590000000004,4.99576,Entire home/apt,144,0
49473475,398261845,Singel,Centrum-West,52.37673,4.8937,Private room,105,359
49473555,398261845,Singel,Centrum-West,52.3788,4.8941,Private room,87,304
49473612,398261845,Singel,Centrum-West,52.37816,4.89427,Private room,92,361
49473717,398261845,Singel,Centrum-West,52.37847,4.89264,Private room,105,365
49473775,398261845,Singel,Centrum-West,52.37678,4.89456,Private room,128,358
49475051,4513819,Aron,Centrum-Oost,52.36684,4.91564,Entire home/apt,164,71
49476309,371352427,Corine,Watergraafsmeer,52.35262,4.92749,Entire home/apt,200,0
49478598,187101431,Marcel,IJburg - Zeeburgereiland,52.35712,5.00094,Private room,109,0
49484600,366607134,Sonder (Amsterdam),De Baarsjes - Oud-West,52.36072,4.87657,Private room,74,330
49484677,366607134,Sonder (Amsterdam),Zuid,52.35913,4.87816,Private room,76,365
49484720,366607134,Sonder (Amsterdam),Zuid,52.35926,4.87847,Private room,74,330
49484754,366607134,Sonder (Amsterdam),Zuid,52.35925,4.87685,Private room,135,330
49492998,35748430,Tomas,De Baarsjes - Oud-West,52.36378,4.8763,Entire home/apt,371,173
49496321,366607134,Sonder (Amsterdam),Zuid,52.35906,4.87881,Private room,74,330
49508887,296864552,Adrien,De Baarsjes - Oud-West,52.36501,4.86101,Entire home/apt,100,20
49513309,18986006,Shehnoor,Centrum-Oost,52.36181,4.888330000000001,Private room,135,0
49515569,399368172,Adem,Geuzenveld - Slotermeer,52.37393,4.81456,Entire home/apt,150,364
49536431,13801553,Victoria,De Baarsjes - Oud-West,52.36401,4.86664,Entire home/apt,150,0
49537275,62649828,Alexander,De Pijp - Rivierenbuurt,52.3569,4.88719,Entire home/apt,179,71
49581712,32138737,Petra,De Baarsjes - Oud-West,52.370979999999996,4.8578,Private room,169,80
